{'guid': '85709db3-6ab2-47b1-813b-d9e792763b05', 'typeName': 'business.Category', 'bussinessDomain': '第一批数据'}
{'guid': '1620432f-9d3f-436e-b850-266e91809c9c', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'b07e7519-fb12-4147-a47b-5d21f0e45770', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'a22283cf-d5e3-4b25-924d-c631f8718fa4', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '5ee7e2d3-efd4-4231-96d7-4651d7f371f7', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '9ca0a150-3456-432f-978a-7a60ef5a1cb6', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '5d79359f-b70e-420e-99b9-69038b04c924', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '9c1ed4af-60c9-4438-9b9e-aa0556a8051f', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '230f7212-811b-41cf-a58f-ddd63f98390c', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'b045eee0-04ea-46c0-845e-077380e9e5d2', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '119d4168-3fe2-47cb-96c1-a33925142177', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '65c5d3ce-41b8-4a25-affe-d189f4dff0c1', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'fdba5609-026f-4d9b-ac0f-b2d5b91c88aa', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'd18ab7a3-962b-4a7b-ac32-021653725e33', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '1fce13ed-00ee-4ffd-8220-3f7704e23d94', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '847c24a5-3470-4247-8f98-06e393c9b54f', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'fadce679-1e19-4ae2-9f1c-a43f3622390f', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '48319e16-d07f-4803-aca1-6a8a9523c1fa', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'ea903f0b-4932-4ede-9673-3c3072251319', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'be814680-c5f6-4833-9466-51de45d275c4', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'b68cc648-a951-47e0-a019-411e9235e430', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'a2002908-55d6-4b7e-9207-604a90931337', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'af72fb05-7346-47e6-a5b9-c3305028eedb', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'd2cda77e-cbe8-4ee4-95fd-17d55167f933', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'c4d69c54-e414-4356-a5d8-51eb39e517c2', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '27256c2d-8b37-48ec-9346-72673ca9663d', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '2dbcfe47-71d4-4bdb-becb-f897214d86db', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '25e7d50b-a2c0-4d6d-949a-9c8bef5b3cf5', 'typeName': 'dlf.sub_node', 'bussinessDomain': '第一批数据'}
{'guid': 'a520202b-6e13-4583-be85-71f4eba3470b', 'typeName': 'dlf.sub_node', 'bussinessDomain': '第一批数据'}
{'guid': '61708c57-85fa-44f3-81a3-3c9fbaccf9ee', 'typeName': 'dlf.sub_node', 'bussinessDomain': '第一批数据'}
{'guid': 'e01b29fb-1d7c-4a4a-8e57-060541a2e295', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'd6f3c8d1-e393-48f6-b169-81c1bee5c273', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '47c7dc1d-ea27-4521-9c2d-da8b8d36fb30', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '62cdf232-7ad2-49e3-9eee-e8e2226cd78d', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '83ecf7f1-2953-4eaa-9c75-e58a2ec7be67', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'd76be396-81cc-42db-96e6-f2cd8bab69db', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'f80f6ec3-33ca-45a0-bbe4-8c10e275a5ca', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'b0826323-902d-4005-bd3b-09ddb4674c5f', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'fa7f76f0-e238-474b-9be8-8889524c845a', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '1a6c6ac7-cf9b-4db2-944e-b74b476f3268', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'dd86f5b7-7051-4f46-b655-007e4c712ffd', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'f605493f-f76d-4ff7-8c9e-95c4c18533dd', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '39e52629-7853-454c-bc04-257a6d808348', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'e942e137-f4ed-467b-af54-4ee8e9d6ce12', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '37542c01-ceb2-4d24-a259-8dc99eac0f05', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '80dad280-f0b4-42a7-9b39-e47f9cb317f9', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '00cc5b1b-02d0-4b19-8f5d-d095606a3da3', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'a2515213-d49f-4696-b1ef-f9652621719a', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'f32e4372-e645-4b13-b48e-b5e85ca630c8', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '70299404-e6bb-4900-968f-6f7cb5b550da', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '3808f373-44e9-449e-b67b-8ed6d401f3a5', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '4dee844c-3238-4d57-95d2-9631a610b64d', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'c43e70b6-fba7-4fc6-8388-d05c44dddcf8', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '2b8a07dc-d6eb-4e77-8202-8b9e7118853a', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'cd7e0b83-61ac-4073-8073-33a90c4e9d66', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'a778e4ba-edd3-4e77-adc7-5801ad485e91', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'bdaac0bd-c490-4cc8-8513-fac9350d1877', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'c8d5418f-fd36-46b2-bf49-885004a9c7b0', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '87e441e7-f1f4-460a-b27a-7dc4f2996448', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '3c2f0f04-b6a4-4252-8f4e-259ddb739dd3', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '7acc72d8-9296-42e4-9787-4c1bace66e20', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'e247961d-0736-463c-ba7e-8bf63a7f89d8', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '95428f49-82b4-4afb-91d3-ad15edebcd72', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '2ac263af-6624-466b-982a-07399b5953a1', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'ba745012-4495-4978-a3d8-cdf91e863f68', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'a98f5a4a-36e8-4ad2-8b88-69834aa0f8fe', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '112e6b37-da0d-4a38-80f5-078b8b73b20a', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '61ca877c-d985-47e6-a87e-105edb871659', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'c4f8677d-e6ff-4b1a-8807-3582b6bf7609', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '9db1cfd9-8390-4b94-a1a4-adfe3a2fe8d6', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '794552be-521b-4032-9ca6-07854addd037', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'beed63e1-d516-481d-9048-1b25b50a4ccd', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '2fc2df29-2c98-4c98-9a66-d887255139b2', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '64c4f9be-96a7-4e40-b6fc-4a0eddf6dc92', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '9cace0b1-4b87-4908-baef-028019bac5b4', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '2f95c124-1b42-4b23-91b0-ecca085ab0d1', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '50baa9c5-72c3-42ba-90b1-5d6ef749d9fd', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'eae10e88-87cb-440e-b260-3649f1d93e56', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '5e74e197-19fc-4de9-9b8f-94bd0161b842', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '3bc65bc7-650d-4b57-8cef-0e83829bde2d', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '9a9f00c5-6bec-44b2-9145-cedf12d1da60', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '1e8fe6fe-0818-4ae8-9c06-292d802316a2', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '46eb95e2-d403-4476-9c82-366833dd3632', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'b882a379-11cb-4bc9-a5db-e60d594b48c3', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '6d6bc109-d9be-469f-8fbb-f56677945344', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '663832c0-f297-4015-90ac-9f3464999722', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '98f5ee4a-b673-46e5-86ca-452b41b5df0b', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '2a6d286f-2ae5-4b93-a6f3-ecc0de31bd85', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '6a5e7b48-65a2-433a-86c2-26e6e183f420', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '2a184c3d-3663-4e4e-acae-8c3715188871', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '706dea79-ba68-4bb8-9db4-ac4b363d70d3', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '946d1f4d-b243-4b1f-929c-292a977737af', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '013b251c-ba8a-4b69-9a26-25c9d01f7446', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'ae5dfc96-397b-4ab1-85b4-a080f6003e4d', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'b22e8799-40e7-4893-a709-76aaa6d0be82', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '05281885-78ab-4916-8ffe-b8f5cbc7e605', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '0a9b192b-4677-4ef2-a493-f2f9fd4cad69', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'cdfad6a1-0260-472f-a8b2-8ce4ea495cca', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'fb7f2181-91cf-4000-8b21-155a4f85f822', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '49c26801-85c1-4863-8215-114293afaf8f', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '0074ac30-6023-4680-a5b2-5fc7058a463d', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'b09daac8-2e11-432e-be74-95d6337ad92d', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '66ac2edb-f072-43da-8462-732aa69a6b07', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '6ad2729c-17fd-47aa-aeaf-dcacecaab1ad', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'ed7a4a89-bf16-4c87-a2ac-19bdd5a53a5c', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '6c399a25-53dc-48c6-8f6c-f1fc40aa3d2e', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '85600293-84d0-4da8-b7f6-38decaef1616', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'd39d4e82-db2c-4395-aec6-fb5e3ae946c0', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '8c9c4d89-0179-4153-96ae-607fdc45737c', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'fa97a0ca-d11e-47d9-9adf-12ba83e5efba', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'fd1d7aeb-a0cc-4b11-a2ea-42a6ca66bd6c', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'b17a6d55-e31b-492c-92eb-916001ae532c', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '8e4ff27a-67e5-4ed0-95e5-6bcc742fe97f', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '3f60e490-8cea-4faa-ae8f-cf33a4829713', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'f8419040-8e43-4a6a-85b2-dc58775d08b3', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '0082cec3-7021-4fa2-99b3-9bac7bd0862e', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'c9d42aab-46d1-430c-aad4-184f606bd7cf', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '97b86009-61e2-478e-8551-8f3124efbcfa', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '877cb233-90f5-46ed-a7d3-7c09ea7b82ff', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '7d7f28db-0fa3-462e-9d8a-e0afbe571eb4', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '1e9406a4-7ff0-4363-95c3-8d467ec0d78e', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '52f4ba85-73cd-4e39-967c-8d3ade49b6dc', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '9f2c76f5-5d20-4637-a7be-6bfd4ee57223', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '62f2f294-c98b-4eca-973d-babd89165bd2', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'c0915990-396e-47d4-8e75-a908dbbb1e9a', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'df11ed1b-f69b-4b4f-86b4-5986a5a39d31', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '515799b4-18dd-4055-bb91-e98cf267b4a6', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '7f9d3afe-53e2-467f-baae-b7f3cc8fc178', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '88a83880-37b1-4302-a88c-965bd1fdbcd5', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '358a2e47-2ed3-4ffb-8bb6-2303c13d7fd8', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '77eb25a3-70cd-46c1-8e75-f0f5979d3511', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '3fe33dca-fefc-4e89-ab83-a78c7c2a8e69', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '95c96dc5-4a04-4aca-9d04-0a20e7b29773', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '40ae91cf-6c95-4331-865e-9faaa682a2ac', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '2e741d14-8ef5-4f15-935f-65191a513579', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '98478b55-5f9a-4726-8d3b-0b15f34d3481', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'c9613c67-b978-4d16-96b2-f883b9214aa7', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'c5d9c67d-8577-401f-834a-0aa1ce4bd7d2', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'de76f545-be40-458a-b073-cc09cead4dbe', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '796bbb16-785a-4513-bdd8-607256641003', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '8569a05a-602a-4eba-a299-6552828a7798', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '14733d83-372b-4a41-84ef-8be365e758ce', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'a37fcbf4-a2b0-41d5-b0e4-ee95e1852ff1', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'c128b841-e685-45e7-adec-1d5de8927843', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'd5cc6b0b-2fd0-4920-9909-e05a4a8701e8', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'a6d1809c-bad7-4201-8876-afd96c1173a2', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '7482a0e9-a532-4a14-9db0-5706304a5bf2', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '17b23d58-768d-40f9-89cd-27b0a83def77', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'a3b1721b-9bc8-4c35-99c0-86062f9312eb', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '25a7336e-5e7f-465c-91ed-d15c49ee6924', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '0ac918db-1e11-4504-ac9e-96a4b4404dda', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'cfdae20a-6eb5-4c52-bb4f-ff345b0123d1', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'f4030d89-4ba0-4f4e-bfcf-ad4a2dc2c132', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'b5e7c794-774c-437c-8bc4-1ea173d24aa8', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'a1cf43fb-4092-40fc-881b-2ed0a23bc8eb', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '3de9cc2a-1843-40ba-952f-65313dee0535', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '99d79641-ab4b-4682-a95b-02ec994566d5', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '73da3c3d-6ce8-41dd-8105-5b1cb9b4ffa9', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'e0e9fad1-df21-4210-a8d2-573e5ecaedaa', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '2572c352-2fb5-4e50-90ce-3bcf3b1b66c1', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '06cd6fbb-249e-471e-8fee-a9cafae2e547', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '4422b386-688d-4f89-9703-9fbd1ae2d5dc', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '508bd8dd-6f3f-48d9-928c-67d47769274e', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '5fb98903-d0bd-4690-8cbb-cedb16b66b2e', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'b1fe43ea-f059-4b24-8b72-5a6450e0674f', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '8b54718b-0b21-4b9b-9ab1-a5cbfc4451b4', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '67f8138e-7d02-437a-a6e2-c9676e2a06ad', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '9447d30f-ec91-4ff5-921d-499ad5b2ab38', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '27a51f56-2e73-42ec-ac1e-1266ba4bf52c', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'e866dde0-ad2c-45f1-98a1-57cd79d59367', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '06e13d4a-d237-4969-bd07-ea450894a9a2', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'b8186c60-ad94-4614-8fa4-cc7aa353bb2c', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '71dcf146-091d-449d-9aaf-c5a5b7946c82', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '956faf0d-5835-439b-a777-86d42c420d3d', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '68622893-56e8-452b-8cc9-b6ac21ecb47e', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '963529c8-3075-4b79-a753-5bbec8fc0e47', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'dbd19532-e94e-4a1c-84cc-cd57b264d5d4', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '764626b7-833d-45f1-97e2-b7b5e53fa892', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '8099371a-9ce2-4113-a0e1-07d360993f08', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'f25ab908-0bfe-4419-97d3-20d0d456c2a1', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'ca6c9c3d-4891-4701-bab6-bf319863c329', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '9a2844c4-aee7-4a32-9762-6d5ac574fde2', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '02c8bf53-8fc0-4f63-b246-0dae1362b3a2', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '820105c7-b058-407e-8d66-dcdf66a3723c', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '47d1d59c-e275-4751-b579-94e69502af89', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': '593008fc-4b4f-40f5-b6a1-72aac144ff14', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
{'guid': 'e918fd3b-c9b6-4567-be3c-014f8a91b214', 'typeName': 'dli.Column', 'bussinessDomain': '第一批数据'}
